Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
72,3/17/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.4,27.5,72,165
72,3/20/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.6,18.9,62,96
72,3/24/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,20.9,27.7,92,140
72,3/31/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,8.7,15.4,85,154
72,4/17/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.7,20.4,79,170
72,4/21/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.6,19.9,101,186
72,4/24/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.8,17.4,60,109
72,4/28/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.6,18.1,49,99
72,5/15/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,16.5,23.5,96,200
72,5/19/2009,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.6,23.9,67,120
159,5/22/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.3,7.4,40,78
159,5/26/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,NA,NA
159,5/29/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,18,NA
159,6/16/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,81,149
159,6/19/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,14.5,NA,54,94
159,6/23/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7.2,NA,41,76
159,6/26/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7.5,NA,42,129
159,6/30/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.2,NA,86,167
159,7/14/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.5,NA,63,138
159,7/17/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,81,170
159,7/21/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,5.6,74,157
159,7/24/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.3,NA,87,183
159,7/28/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,82,182
159,7/31/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.3,NA,70,146
159,8/14/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,73,147
159,8/18/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.2,NA,79,164
159,8/20/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.3,9,72,164
159,8/25/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.8,16.8,50,123
159,8/27/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,13.3,66,148
159,1/17/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.7,26.8,58,130
159,1/21/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.5,NA,38,94
159,1/24/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.3,8.7,32,80
159,1/28/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.5,8.6,53,106
159,1/31/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5,7.2,45,96
159,2/14/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.5,NA,35,77
159,2/18/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4,5.8,70,162
159,2/21/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.8,16.8,51,117
159,2/25/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4,13,44,126
159,2/28/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,15.4,52,108
159,3/14/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,11.2,61,115
159,3/18/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.8,25.5,40,83
159,3/21/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.8,9.8,31,67
159,3/25/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3,11.3,24,54
159,4/13/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3,14.6,52,93
159,4/15/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.7,13.4,30,60
159,4/20/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.8,17.5,50,101
159,4/22/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.2,20.3,35,89
159,4/27/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4,6.4,31,66
159,4/29/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,22.3,5.8,43,113
159,5/18/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,8,12.5,42,97
159,5/20/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5,26.2,36,77
159,5/25/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.8,17,39,94
159,5/27/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,26.2,79,174
159,6/15/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,8,25.8,49,129
159,6/17/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,50,117
159,6/22/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.5,NA,52,105
159,6/24/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.5,19.7,56,117
159,6/29/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.3,21.9,77,155
159,7/13/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.3,7.8,62,128
159,7/15/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.2,12.7,46,90
159,7/20/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.2,20.8,36,76
159,7/22/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,8.9,73,156
159,7/27/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.7,14.2,77,178
159,7/29/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.2,20.1,39,83
159,8/17/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.3,39.8,33,76
159,8/19/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6.2,36.3,71,135
159,8/24/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.8,10.5,63,141
159,8/26/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.5,11.8,44,85
159,8/31/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.2,31,42,92
159,1/19/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.3,8.8,39,86
159,1/22/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.2,15.2,61,134
159,1/29/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.7,16.7,53,98
159,2/16/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.5,24.3,56,116
159,2/19/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.5,18,59,143
159,2/23/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.8,26.8,47,102
159,2/26/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6.7,11.8,36,83
159,3/16/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.7,31.8,23,63
159,3/19/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,12.7,21.8,40,93
159,3/23/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6.2,17.1,NA,109
159,3/26/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6.5,18.3,18,41
159,4/13/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.5,11.8,22,51
159,4/16/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.7,67.5,49,87
159,4/20/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6,70,21,69
159,4/23/2009,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.8,23.3,53,138
160,4/27/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,34,90
160,4/30/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,33,93
160,5/14/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,28,47
160,5/18/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,7.8,53,97
160,5/21/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,50,105
160,5/25/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,8.2,NA,59,325
160,5/28/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,NA,37,164
160,6/15/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,17.2,8.1,32,94
160,6/18/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.8,12.4,42,93
160,6/22/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,59,134
160,6/25/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,51,99
160,6/29/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,6.8,46,96
160,7/13/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.5,NA,50,119
160,7/16/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.5,13,70,152
160,7/20/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.7,5.6,48,92
160,7/23/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.3,NA,43,92
160,7/27/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,7.8,44,94
160,7/30/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.7,5.4,57,137
160,8/19/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,14.6,51,111
160,8/21/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,6.8,53,106
160,8/26/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.2,17.6,61,115
160,8/28/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,33,56
160,1/17/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,41,97
160,1/21/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,5.3,41,79
160,1/24/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.3,6.8,31,74
160,1/28/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.8,5.4,41,99
160,1/31/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3,8.1,55,140
160,2/14/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,13.7,65,139
160,2/18/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,10.5,47,103
160,2/21/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,14.7,41,118
160,2/25/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,14.6,40,132
160,2/28/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,13.8,51,145
160,3/14/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.8,18,47,94
160,3/18/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,5.6,40,112
160,3/21/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,6.8,38,76
160,3/25/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,9.7,40,84
160,3/28/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,7.2,38,69
160,4/15/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,6.2,23,48
160,4/18/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4,14.8,28,62
160,4/22/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.8,12.8,48,89
160,4/25/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6,9.7,33,70
160,4/29/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,9,NA,36,75
160,5/16/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,5.8,15.1,34,70
160,5/20/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.8,16.8,29,63
160,5/23/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.8,17.2,29,74
160,5/27/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.2,13.9,41,85
160,5/30/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,15.5,40,77
160,6/13/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,5.9,37,77
160,6/17/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,NA,25,55
160,6/20/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,NA,23,54
160,6/24/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,10.8,22,43
160,6/27/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,12.9,26,53
160,7/15/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.2,17,39,76
160,7/18/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.2,12.1,48,109
160,7/22/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.8,11.1,42,93
160,7/25/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.2,5.6,26,55
160,7/29/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6.5,7.9,40,87
160,8/19/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.2,7.3,49,97
160,8/22/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3,11.5,49,97
160,8/26/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.5,7.2,47,101
160,8/29/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4,16,27,54
160,1/19/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.5,29.3,25,62
160,1/22/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.3,5.8,32,77
160,1/29/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.8,7.3,42,86
160,2/16/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.3,6.8,35,69
160,2/19/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.8,17.2,30,59
160,2/23/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.7,14.1,30,62
160,2/26/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.3,NA,52,107
160,3/16/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,13.3,46,95
160,3/19/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,5.7,8.9,51,111
160,3/23/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,24.5,39,79
160,3/26/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.7,13,29,59
160,3/30/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.5,22.1,18,46
160,4/13/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.5,24.8,19,52
160,4/16/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6.4,26.1,18,25
160,4/20/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.3,10.3,31,48
160,4/23/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.3,12.8,23,52
160,4/27/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.8,35.8,35,62
160,4/30/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.3,48,20,40
160,5/14/2009,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.7,20.6,45,93
237,5/18/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.3,35.4,349,511
237,5/21/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.9,26.9,194,345
237,5/25/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.8,58.5,78,199
237,5/28/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.4,53.6,256,297
237,6/15/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,149,296
237,6/18/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.6,54.9,179,402
237,6/22/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.8,43.4,148,276
237,6/25/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.6,30.9,95,230
237,6/29/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.3,49.6,122,264
237,7/13/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,38.9,167,427
237,7/16/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.2,36.5,104,176
237,7/20/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.1,36.2,123,296
237,7/23/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,28.6,106,334
237,7/27/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.5,30.4,92,184
237,7/30/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,38.5,95,154
237,8/17/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,36,169,371
237,8/20/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.2,34.4,155,247
237,8/24/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.2,65.3,78,185
237,8/27/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,57.3,109,295
237,8/31/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,44.3,126,212
237,1/13/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,53.8,87,204
237,1/20/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.4,37.6,102,280
237,1/23/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.4,37.8,69,168
237,1/27/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.1,42.3,146,279
237,1/30/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.3,17.7,71,191
237,2/13/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7,14.6,104,184
237,2/17/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,20.8,26.6,69,168
237,2/20/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.2,13,85,187
237,2/24/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.1,14.9,103,210
237,2/27/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.1,18.1,91,178
237,3/13/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.2,18,105,233
237,3/17/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,19.1,14.5,102,168
237,3/20/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.4,26.4,77,157
237,3/24/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.2,12.1,88,176
237,3/31/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.3,19.4,92,213
237,4/17/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14.3,36.8,138,377
237,4/21/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,316,489
237,4/24/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.4,13.6,77,161
237,4/28/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.2,21.9,140,284
237,5/15/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,10.4,72,162
237,5/19/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.5,18.3,86,193
237,5/22/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.8,20.9,90,188
237,5/26/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.2,23.2,65,98
237,5/28/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.6,27.9,63,138
237,5/29/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.5,33,106,130
237,6/16/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.9,19.8,77,126
237,6/19/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,139,217
237,6/23/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.3,24.5,89,138
237,6/26/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,NA,NA
237,6/30/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,128,227
237,7/14/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,NA,NA
237,7/17/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6,31.9,88,165
237,7/21/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,NA,NA
237,7/24/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7,30.3,76,172
237,7/28/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,98,235
237,7/31/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.3,25.5,64,156
237,8/14/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,NA,NA
237,8/18/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,NA,NA
237,8/21/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.9,28.5,66,109
237,8/25/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.6,31.8,51,111
237,8/28/2009,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14.7,25.7,72,215
238,1/19/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.8,38.4,133,265
238,1/21/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6,39.4,151,280
238,1/23/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.2,46.6,75,165
238,1/30/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.7,34.7,66,99
238,2/13/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.3,46.5,64,163
238,2/16/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,97,194
238,2/18/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.4,25.7,50,106
238,2/25/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.7,35.6,93,188
238,2/27/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.6,22.2,78,118
238,3/13/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.5,42.3,78,202
238,3/16/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.2,30.1,78,202
238,3/18/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.7,24.1,78,202
238,3/20/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.7,27.3,82,180
238,3/23/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.6,29.8,69,122
238,3/25/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.9,23.7,70,144
238,3/30/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,NA,NA
238,4/13/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,23,110,263
238,4/15/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,46.8,59,154
238,4/17/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,45.2,45,131
238,4/20/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,56,75,134
238,4/22/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,31,156,216
238,4/24/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,33,71,100
238,4/27/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6,42.9,93,194
238,4/29/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.6,34.9,72,130
238,5/15/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.9,40.4,89,127
238,5/18/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.2,34.2,86,158
238,5/20/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,28.7,36,95
238,5/22/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.2,19.6,39,94
238,5/25/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.8,17.3,62,108
238,5/27/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.9,21.8,50,108
238,5/29/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.8,14.4,60,114
238,6/15/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.9,20.3,50,146
238,6/17/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,14.7,273,345
238,6/19/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.1,14.3,52,100
238,6/22/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.4,22.4,46,79
238,6/24/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,16.1,12.5,47,71
238,6/26/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.6,18.7,60,92
238,6/29/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.4,11.9,45,85
238,7/13/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.5,33.1,29,57
238,7/15/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.2,16.3,52,150
238,7/17/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,17.9,16.6,45,85
238,7/20/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.4,11.6,41,72
238,7/22/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.4,16.8,26,54
238,7/24/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.6,17.1,27,73
238,7/27/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.9,17.5,39,94
238,7/29/2009,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,20.3,38,116
