Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
771,2013-03-05,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,41,NA
771,2013-03-07,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,38,NA
771,2013-03-12,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,39,NA
771,2013-03-14,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,NA,NA
771,2013-03-19,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,13,43,NA
771,2013-03-21,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,65,NA
771,2013-03-25,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,48,NA
771,2013-03-28,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,39,NA
771,2013-04-01,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,38,NA
771,2013-04-04,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,42,NA
771,2013-04-08,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,43,NA
771,2013-04-15,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,32,NA
771,2013-04-18,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,45,NA
771,2013-04-22,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,46,NA
771,2013-04-25,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,35,NA
771,2013-04-29,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,37,NA
771,2013-05-02,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,14,40,NA
771,2013-05-06,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,37,NA
771,2013-05-09,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,43,NA
771,2013-05-13,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,38,NA
771,2013-05-16,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,39,NA
771,2013-05-20,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,45,NA
771,2013-05-23,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,47,NA
771,2013-05-27,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,57,NA
771,2013-05-30,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,37,NA
771,2013-06-03,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,42,NA
771,2013-06-06,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,39,NA
771,2013-06-10,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,12,40,NA
771,2013-06-13,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,40,NA
771,2013-06-17,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,48,NA
771,2013-06-20,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,66,NA
771,2013-06-24,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,37,NA
771,2013-06-27,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,12,35,NA
771,2013-07-01,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,14,38,NA
771,2013-07-04,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,37,NA
771,2013-07-08,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,41,NA
771,2013-07-11,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,40,NA
771,2013-07-15,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,31,NA
771,2013-07-18,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,53,NA
771,2013-07-22,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,45,NA
771,2013-07-25,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,17,39,NA
771,2013-07-29,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,42,NA
771,2013-08-01,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,37,NA
771,2013-08-05,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,41,NA
771,2013-08-08,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,43,NA
771,2013-08-12,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,40,NA
771,2013-08-19,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,46,NA
771,2013-08-22,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,51,NA
771,2013-08-26,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,55,NA
771,2013-08-29,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,38,NA
771,2013-09-02,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,45,NA
771,2013-09-05,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,46,NA
771,2013-09-12,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,50,NA
771,2013-09-16,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,42,NA
771,2013-09-19,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,12,38,NA
771,2013-09-23,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,36,NA
771,2013-09-26,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,18,40,NA
771,2013-09-30,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,35,NA
771,2013-10-03,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,40,NA
771,2013-10-07,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,36,NA
771,2013-10-10,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,37,NA
771,2013-10-17,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,42,NA
771,2013-10-22,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,35,NA
771,2013-10-31,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,57,NA
771,2013-11-07,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,39,NA
771,2013-11-13,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,41,NA
771,2013-11-21,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,37,NA
771,2013-11-25,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,43,NA
771,2013-11-28,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,42,NA
771,2013-12-02,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,39,NA
771,2013-12-05,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,34,NA
771,2013-12-09,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,37,NA
771,2013-12-16,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,42,NA
771,2013-12-19,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,41,NA
771,2013-12-23,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,44,NA
771,2013-12-26,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,44,NA
771,2013-12-30,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,61,NA
772,2013-01-04,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,55,NA
772,2013-01-08,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,39,NA
772,2013-01-11,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,34,NA
772,2013-01-18,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,45,NA
772,2013-01-29,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,52,NA
772,2013-01-31,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,58,NA
772,2013-02-01,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,51,NA
772,2013-02-05,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,45,NA
772,2013-02-08,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,47,NA
772,2013-02-12,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,15,39,NA
772,2013-02-15,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,29,NA
772,2013-02-19,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,47,NA
772,2013-02-22,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,17,47,NA
772,2013-02-26,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,43,NA
772,2013-03-01,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,11,43,NA
772,2013-03-05,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,13,38,NA
772,2013-03-08,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,49,NA
772,2013-03-11,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,43,NA
772,2013-03-15,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,47,NA
772,2013-03-19,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,57,NA
772,2013-03-22,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,46,NA
772,2013-03-26,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,52,NA
772,2013-04-02,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,43,NA
772,2013-04-05,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,37,NA
772,2013-04-09,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,44,NA
772,2013-04-12,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,43,NA
772,2013-04-17,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,43,NA
772,2013-04-19,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,58,NA
772,2013-04-23,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,46,NA
772,2013-04-26,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,49,NA
772,2013-04-27,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,45,NA
772,2013-04-30,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,49,NA
772,2013-05-03,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,12,45,NA
772,2013-05-10,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,39,NA
772,2013-05-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,14,40,NA
772,2013-05-17,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,40,NA
772,2013-05-18,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,41,NA
772,2013-05-21,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,46,NA
772,2013-05-24,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,58,NA
772,2013-05-28,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,54,NA
772,2013-05-31,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,49,NA
772,2013-06-04,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,37,NA
772,2013-06-07,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,32,46,NA
772,2013-06-11,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,43,NA
772,2013-06-14,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,46,NA
772,2013-06-18,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,57,NA
772,2013-06-21,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,45,NA
772,2013-06-25,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,45,NA
772,2013-06-28,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,44,NA
772,2013-07-02,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,44,NA
772,2013-07-05,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,42,NA
772,2013-07-09,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,36,NA
772,2013-07-12,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,46,NA
772,2013-07-16,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,13,43,NA
772,2013-07-19,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,37,NA
772,2013-07-23,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,44,NA
772,2013-07-26,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,18,48,NA
772,2013-07-30,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,55,NA
772,2013-08-02,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,12,43,NA
772,2013-08-06,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,38,NA
772,2013-08-13,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,17,43,NA
772,2013-08-16,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,47,NA
772,2013-08-20,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,56,NA
772,2013-08-23,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,19,46,NA
772,2013-08-27,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,57,NA
772,2013-08-30,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,53,NA
772,2013-09-03,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,19,42,NA
772,2013-09-06,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,46,NA
772,2013-09-10,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,17,43,NA
772,2013-09-13,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,45,NA
772,2013-09-17,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,51,NA
772,2013-09-20,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,46,NA
772,2013-09-24,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,12,46,NA
772,2013-09-27,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,45,NA
772,2013-10-01,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,36,NA
772,2013-10-04,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,43,NA
772,2013-10-08,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,45,NA
772,2013-10-11,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,14,47,NA
772,2013-10-15,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,51,NA
772,2013-10-18,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,44,NA
772,2013-10-25,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,43,NA
772,2013-10-29,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,15,49,NA
772,2013-11-01,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,41,NA
772,2013-11-08,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,43,NA
772,2013-11-22,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,36,NA
772,2013-11-26,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,38,NA
772,2013-11-29,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,41,NA
772,2013-12-03,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,29,NA
772,2013-12-06,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,44,NA
772,2013-12-10,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,43,NA
772,2013-12-13,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,33,NA
772,2013-12-17,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,53,NA
772,2013-12-20,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,40,NA
772,2013-12-24,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,15,39,NA
772,2013-12-27,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,61,NA
772,2013-12-31,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,17,49,NA
773,2013-01-02,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,18,125,NA
773,2013-01-04,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,117,NA
773,2013-01-05,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,17,131,NA
773,2013-01-10,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,21,414,NA
773,2013-01-11,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,20,122,NA
773,2013-01-17,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,20,121,NA
