Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
237,1/21/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,88,153
237,1/24/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.1,20.1,177,346
237,1/28/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.6,28.7,154,319
237,1/31/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.6,24.1,118,182
237,2/14/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.9,31.8,147,228
237,2/18/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.4,32.4,93,184
237,2/21/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7,23.9,110,230
237,2/25/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.2,33.8,190,248
237,2/27/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.4,22.4,99,162
237,3/13/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6,22.9,85,161
237,3/17/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7,25.2,72,195
237,3/20/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.7,24.9,134,301
237,3/24/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8,27.3,58,103
237,3/27/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,30.4,113,186
237,3/31/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.3,31.1,74,113
237,4/17/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.2,29.1,76,104
237,4/21/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.2,24.4,67,94
237,4/24/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,NA,NA
237,4/28/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,19,74,169
237,5/15/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.6,22.6,91,136
237,5/16/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.1,23.6,123,174
237,5/19/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.3,29,83,244
237,5/22/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.3,22.2,74,121
237,5/26/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.9,19.2,75,198
237,5/29/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.9,21.4,97,218
237,6/16/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.1,44.8,86,177
237,6/19/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.9,54.4,105,140
237,6/23/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.7,29.4,136,181
237,6/26/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.6,54.6,110,193
237,6/30/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.5,48.2,133,233
237,7/14/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.9,44.1,82,189
237,7/17/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.6,44.8,77,133
237,7/21/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,40.4,124,243
237,7/24/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.1,28.4,87,246
237,7/28/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.3,25.4,83,140
237,7/31/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,NA,NA
237,8/14/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.7,44.7,63,212
237,8/18/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,37.5,132,231
237,8/21/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,48.1,107,196
237,8/25/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.3,41.9,101,266
237,8/28/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.9,45.5,133,254
237,9/18/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.2,47.6,72,140
237,9/22/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10,40.1,88,171
237,9/25/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,32.3,94,207
237,9/29/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.8,53.9,67,163
237,10/13/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,136,187
237,10/16/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.6,73,141,254
237,10/20/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.4,56,100,134
237,10/23/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.1,62.3,94,133
237,10/30/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.5,28.4,94,176
237,11/13/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.6,51.9,67,163
237,11/17/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.1,44.9,133,145
237,11/20/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.1,59.1,156,337
237,11/24/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.9,32.9,115,260
237,11/27/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.6,54.8,139,253
237,12/15/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.6,28.9,84,263
237,12/18/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.1,38.7,183,275
237,12/22/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.2,30.6,107,241
237,12/29/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.8,34.1,137,219
237,1/18/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.2,36.7,172,369
237,1/22/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.6,53.9,146,385
237,1/25/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.8,72.8,113,306
237,1/29/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7,29.1,99,214
237,2/15/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.2,36.9,146,385
237,2/19/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.7,31.8,143,290
237,2/22/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.8,21.8,91,209
238,2/26/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.9,25.9,124,165
238,2/29/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.6,24,55,92
238,3/14/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.1,30.2,87,143
238,3/18/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.8,37.8,117,136
238,3/25/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,19.6,70,121
238,3/28/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,21.8,85,133
238,4/15/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,NA,NA
238,4/22/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.3,19.2,109,134
238,4/25/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.2,19,102,149
238,4/29/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,23.3,77,92
238,5/13/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5,48.2,66,122
238,5/16/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,13.3,59,123
238,5/20/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.6,19.4,82,159
238,5/23/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.9,19.3,80,125
238,5/27/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5,20.1,106,212
238,5/30/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.6,15.4,63,100
238,6/13/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.8,23.9,80,124
238,6/17/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.7,38.1,118,166
238,6/20/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.1,26.2,54,132
238,6/24/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.6,26.5,40,72
238,6/27/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.1,28.7,46,84
238,7/15/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,33,61
238,7/18/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,23.1,58,107
238,7/22/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.7,20,57,77
238,7/25/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.4,17.8,47,80
238,7/29/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.2,25.8,46,75
238,8/19/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.3,16.1,50,98
238,8/22/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,22.5,80,122
238,8/26/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.7,17.9,42,87
238,8/29/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.7,22.8,50,83
238,9/16/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,20.6,60,102
238,9/19/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5,15.9,48,88
238,9/23/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.6,14.8,72,96
238,9/26/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.8,19.5,42,89
238,9/30/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,20.2,58,108
238,10/14/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.6,16.8,35,89
238,10/17/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.6,20.1,46,74
238,10/21/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.3,17.9,37,66
238,10/24/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.8,19.2,43,90
238,10/29/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.2,26.8,45,82
238,10/31/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.8,17.4,45,70
238,11/14/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.3,18.1,39,66
238,11/18/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.8,18.8,23,71
238,11/21/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5,20.9,25,87
238,11/25/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.9,23.7,54,115
238,11/28/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,22.5,50,83
238,12/16/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.3,23.8,33,79
238,12/19/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,20,24,40
238,12/23/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.4,16.1,30,35
238,12/26/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.8,17.1,23,51
238,12/30/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.8,14.8,27,44
238,1/14/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.7,20.3,28,86
238,1/18/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.8,25.6,39,100
238,1/21/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.1,17.2,37,68
238,1/23/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.9,18.6,25,41
238,1/25/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.6,28.4,22,67
238,1/28/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.3,61.4,90,161
238,1/31/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,21.4,21,67
238,2/15/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.2,54.1,23,42
238,2/18/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.7,50.4,53,106
238,2/20/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.6,26.9,74,111
238,2/22/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,13.3,26.8,44,68
238,2/25/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.6,35.4,38,47
238,2/27/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.7,34.9,26,61
238,2/29/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.7,31.6,51,55
238,3/14/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6,37.9,20,24
238,3/17/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.7,28.1,29,48
238,3/19/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.5,26,44,67
238,3/24/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.3,29.8,21,64
238,3/26/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,25,120
238,3/28/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.4,41.9,29,61
238,3/30/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.9,46.4,29,69
238,3/31/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.3,54.5,37,64
238,4/16/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,11.1,54.1,70,121
238,4/21/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.6,44.7,61,65
238,4/23/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.4,67.1,71,97
238,4/25/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,18,28
238,4/28/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.4,31.7,14,23
238,4/30/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.2,31.6,79,147
238,5/14/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.2,31.7,75,106
238,5/16/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.7,69.3,122,147
238,5/19/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.4,39,90,103
238,5/21/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.6,21.9,71,140
238,5/23/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.5,42.7,78,138
238,5/26/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.2,28.1,50,91
238,5/28/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.1,27,55,58
238,5/30/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,20.6,85,114
238,6/13/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9,25.1,38,57
238,6/16/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,11.5,38,97,162
238,6/18/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.6,40.2,85,94
238,6/20/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.7,43,84,106
238,6/23/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.2,46.5,70,116
238,6/25/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.7,30.8,77,110
238,6/27/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.8,41.8,74,136
238,6/30/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.6,24,88,169
238,7/14/2008,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,52.8,100,181
375,7/16/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,22.9,93,152
375,7/18/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.3,20.2,89,142
375,7/21/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.1,22.6,103,151
375,7/23/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,16,83,134
375,7/25/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,19.1,60,122
375,7/28/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.7,48.6,96,129
375,7/30/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.5,19.4,163,212
375,9/17/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,19.7,168,178
375,9/19/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.6,16.2,57,107
375,9/22/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.8,15.5,98,145
375,9/24/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.8,29,43,49
375,9/26/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.8,17.7,67,116
375,9/29/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,21.5,78,156
375,10/13/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,16.3,84,138
375,10/15/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.4,15.6,90,144
375,10/17/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.1,28.9,104,147
375,10/20/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.7,19.9,71,135
375,10/22/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.2,24.6,72,141
375,10/29/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.8,32.7,94,178
375,10/31/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,29.7,44,156
375,11/14/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5,24.4,50,75
375,11/16/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.8,21.4,24,31
375,11/19/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,20.3,31,52
375,11/21/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.3,27.7,42,76
375,11/28/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.1,22.8,25,52
375,12/17/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,19.9,39,62
375,12/19/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.7,19.6,70,99
375,12/22/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,19,46,83
375,12/24/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.2,15.7,38,68
375,12/26/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.6,23,25,54
375,12/29/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.6,15.2,32,59
375,12/31/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.2,18.5,39,69
375,1/19/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,13.7,37,64
375,1/23/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.7,15.7,39,49
375,1/30/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.3,20.7,30,51
375,2/13/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,18.1,38,58
375,2/16/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.6,16.6,33,49
375,2/20/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,19.4,38,57
375,2/23/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.3,16.4,52,84
375,2/27/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.8,22.9,45,72
375,3/15/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.4,16.4,32,66
375,3/19/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.2,21.2,15,29
375,3/22/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,15.9,20,52
375,3/26/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.4,20.5,28,39
375,3/29/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.1,19.8,24,79
375,4/16/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.3,19.7,29,44
375,4/19/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.5,18.4,28,40
375,4/23/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.2,17,11,36
375,4/26/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,28.8,24,38
375,4/30/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5,15,24,66
375,5/14/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.4,13.9,30,53
375,5/17/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.4,15.5,22,43
375,5/21/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.4,16.9,16,46
375,5/24/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.9,32.5,38,64
375,5/28/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.5,27,55,93
375,5/31/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.7,22.2,53,69
375,6/14/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.4,31.4,14,33
375,6/18/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,26.3,19,29
375,6/21/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,13.7,31,100
375,7/19/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.1,24.5,11,31
375,7/23/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,25.5,14,25
375,7/26/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.4,21.8,51,62
375,7/30/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,23.2,19,48
375,8/13/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.7,21.2,31,57
375,8/16/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.1,39.1,36,51
375,8/18/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.3,38.3,19,38
375,8/20/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.7,54.5,13,54
375,8/22/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.9,32.7,19,41
375,8/25/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.9,44.4,20,58
375,8/27/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.7,42.9,28,60
375,8/29/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.5,35.1,39,133
375,8/30/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8,58.2,77,85
375,9/13/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.4,40.3,81,95
375,9/17/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,98,111
375,9/20/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.8,27.4,14,33
375,9/24/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,37.2,57,114
375,9/27/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,43.2,64,134
375,10/15/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,22.1,101,231
375,11/15/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.1,55.7,46,99
375,11/19/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.2,30.2,97,146
375,11/26/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.9,62.4,113,176
375,11/29/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.5,50.3,79,101
375,12/13/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.2,29.7,44,64
375,12/17/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.7,34.3,79,95
375,12/20/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.6,43.1,36,55
375,12/24/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.9,52.4,80,104
375,12/27/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.1,56.4,104,150
375,12/31/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.4,45,86,107
375,1/18/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,NA,NA
375,1/22/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6,23.2,83,125
375,1/25/2008,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.6,36,94,187
307,1/29/2008,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.2,24.6,38,81
307,2/15/2008,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11,24.7,55,117
307,2/19/2008,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,8,22.3,89,133
307,2/26/2008,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.9,21.2,49,95
307,2/29/2008,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.3,23.8,24,69
307,3/14/2008,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11,21.8,43,94
307,3/18/2008,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.3,24.2,47,80
307,3/25/2008,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,8.9,22.8,72,127
