Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
309,23-09-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.9,42.3,42,71
309,26-09-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.3,29.1,37,66
309,28-09-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.9,24.2,49,72
309,30-09-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7.3,37.1,50,67
309,10/3/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.6,32.9,67,86
309,10/5/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.3,39.1,44,63
309,10/7/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7.5,52,65,82
309,10/10/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.4,29.7,34,52
309,14-10-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.7,21.1,27,45
309,17-10-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7.3,38.1,38,55
309,19-10-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.8,35.9,48,82
309,21-10-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.6,63.2,60,80
309,24-10-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.7,44.4,47,82
309,26-10-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7,42.7,75,109
309,28-10-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.3,32.5,52,78
309,11/7/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,8.4,24.5,43,73
309,11/9/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,8.1,52.2,64,95
309,11/11/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.9,41.7,45,79
309,14-11-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,9.9,64.3,65,101
309,16-11-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.4,54.5,82,118
309,18-11-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,8,46.5,79,124
309,21-11-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.3,33.5,64,88
309,25-11-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.1,30.1,42,66
309,26-11-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.4,36.2,56,81
309,30-11-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,9.6,68.9,55,86
309,12/2/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7.2,60.1,56,103
309,12/5/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,9,61.7,43,63
309,12/7/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,8.3,56,49,77
309,12/9/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.3,39.7,47,76
309,12/12/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.9,36.9,36,59
309,14-12-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7.6,43,63,79
309,16-12-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.5,25,58,94
309,19-12-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.5,31.3,38,63
309,21-12-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.8,34.7,30,48
309,23-12-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7.1,31.8,31,51
309,26-12-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.7,25.3,34,59
309,28-12-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.2,33.3,40,73
309,30-12-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7.2,38.3,42,62
240,8/3/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,17.1,12.3,71,80
240,8/6/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,15.1,12.2,41,52
240,8/10/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,14.2,9.5,74,92
240,13-08-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,15.8,11.3,55,98
240,17-08-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,14.6,11,136,164
240,20-08-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,21.3,17.3,63,93
240,24-08-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,21.9,14.9,79,117
240,27-08-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,14.6,10,37,50
240,31-08-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,21.1,16.7,123,144
240,9/3/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,13.5,9.7,70,75
240,9/10/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,18.8,13.7,66,87
240,14-09-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,13.7,9.7,59,89
240,17-09-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,15.1,10.8,108,122
240,21-09-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,22.2,19.2,61,73
240,24-09-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,14.8,10.5,73,92
240,28-09-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,14.8,10.6,85,100
240,10/1/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,13.5,9.8,42,55
240,10/5/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,19.1,16.1,67,75
240,10/8/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,17.7,15.1,85,98
240,15-10-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,24.6,18.4,63,75
240,19-10-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,20.1,15.2,68,76
240,22-10-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,20.4,15,47,74
240,26-10-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,22.1,16.7,51,59
240,29-10-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,18.3,13.4,90,108
240,11/2/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,14.8,13.3,37,42
240,11/5/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,26.4,42.9,50,57
240,11/9/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,20.2,29.1,65,83
240,11/12/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,16.4,22.7,47,55
240,16-11-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,13.1,12.1,60,86
240,19-11-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,19.7,31.7,55,68
240,23-11-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,29.4,44.4,107,122
240,26-11-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,23.9,35.9,29,39
240,30-11-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,23.9,33,69,115
240,12/3/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,19.5,28.6,70,86
240,12/7/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,22.8,39.1,38,52
240,12/10/2005,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,19.2,21.9,56,65
240,14-12-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,17.3,21.3,28,36
240,17-12-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,15.6,10.4,37,43
240,21-12-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,18.2,21,43,70
240,24-12-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,18,20.9,36,38
240,28-12-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,14.8,16.8,41,57
240,31-12-05,Tamil Nadu,Thoothukudi,Raja Agencies,Industrial Areas,21.3,28.6,49,55
366,8/2/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,20.4,16.3,79,126
366,8/5/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,20.4,15.8,61,89
366,8/9/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,26.3,21.7,34,41
366,8/12/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,14,9.5,55,75
366,16-08-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,15.9,11.8,96,192
366,19-08-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,23,17.5,132,143
366,23-08-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,17.5,13.4,33,53
366,26-08-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,16.8,11.2,33,53
366,30-08-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,19.7,21.2,97,103
366,9/2/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,13.3,9.7,83,115
366,9/6/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,17.5,14.4,64,85
366,9/9/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,16.8,12.6,100,122
366,13-09-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,18,13.4,50,77
366,16-09-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,17.5,13.2,116,123
366,20-09-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,19,15.9,91,138
366,23-09-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,14.4,10.2,96,112
366,27-09-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,24.1,23.4,79,125
366,30-09-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,19.1,14.4,82,100
366,10/4/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,13.3,9.5,136,144
366,10/7/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,15.9,11.9,78,119
366,14-10-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,24.2,20.8,130,156
366,18-10-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,23.7,20.6,82,95
366,21-10-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,17.5,12.7,132,155
366,25-10-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,24.1,17.7,110,127
366,28-10-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,14.2,10.2,202,212
366,11/8/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,17.3,26.7,59,68
366,11/11/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,24.1,45.1,39,72
366,15-11-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,14,14.6,86,105
366,18-11-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,17.1,17.3,142,150
366,22-11-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,29.3,58.7,61,64
366,25-11-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,28.1,52.2,63,73
366,29-11-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,15.9,14.2,69,104
366,12/2/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,16,17.6,49,90
366,12/6/2005,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,16.2,20,98,104
366,13-12-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,21.3,30.2,101,112
366,16-12-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,27,39.1,79,98
366,20-12-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,17.3,21.5,37,81
366,23-12-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,19.2,26.2,32,40
366,27-12-05,Tamil Nadu,Thoothukudi,AVM Jewellery Bldg.,Residential and others,27.6,50.5,40,46
239,8/1/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,19.5,13.5,41,46
239,8/4/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,15.1,13.5,41,46
239,8/8/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,18,14.1,31,36
239,8/11/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,17,12.9,24,37
239,18-08-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,17,11.6,38,62
239,22-08-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,20.4,16.4,33,53
239,25-08-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,13.7,9.5,71,76
239,29-08-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,13.4,10,31,35
239,9/1/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,17,12.3,75,111
239,9/5/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,16.4,13.7,45,77
239,9/8/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,13.9,10,68,77
239,9/12/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,15.9,11.4,32,35
239,15-09-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,13.7,9.5,30,74
239,19-09-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,14.8,10.7,60,101
239,22-09-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,30.4,26.8,61,69
239,26-09-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,18.6,13.6,76,127
239,29-09-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,14,10.2,NA,NA
239,10/3/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,19.9,17.4,47,54
239,10/6/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,21,15.9,75,89
239,10/10/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,21.1,17.5,102,110
239,13-10-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,17.1,12.6,25,35
239,17-10-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,23.3,43.6,47,67
239,20-10-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,21.9,16.5,37,41
239,24-10-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,21.4,17.1,40,49
239,27-10-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,22.8,16.7,32,39
239,11/3/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,21.2,30.8,62,67
239,11/10/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,17.1,19.8,121,126
239,14-11-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,22.1,36.2,65,72
239,17-11-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,31,44.2,85,100
239,21-11-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,26.8,55.3,70,97
239,24-11-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,23.3,34.2,40,45
239,28-11-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,22.6,26.8,29,45
239,12/1/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,25.2,54.5,65,77
239,12/5/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,22.6,26.9,26,34
239,12/8/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,16.2,16.4,40,48
239,12/12/2005,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,18.6,20.1,43,52
239,15-12-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,18.8,20.4,38,47
239,19-12-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,20,25.7,50,88
239,22-12-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,16.2,20,45,65
239,26-12-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,20.8,26.4,36,47
239,29-12-05,Tamil Nadu,Thoothukudi,Fisheries College,Residential and others,18.2,22.7,73,89
