Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
375,6/16/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,13.6,40.5,61,130
375,6/20/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,13.7,39.9,49,83
375,6/23/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.6,55.8,48,180
375,6/30/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.7,45.3,29,75
375,7/14/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,69,130
375,7/18/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.3,40.9,92,106
375,7/21/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.6,37.7,72,147
375,7/25/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.6,34.7,62,167
375,7/28/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.8,36.7,75,142
375,8/22/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.3,36.7,68,146
375,8/25/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,100,175
375,8/29/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.4,36.9,91,195
375,9/15/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.6,36.9,91,209
375,9/19/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.5,35.4,76,162
375,9/22/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.3,34,50,131
375,9/26/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.3,32.7,37,74
375,9/29/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.9,34.9,31,69
375,10/17/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.9,31.7,47,75
375,10/20/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.5,35.2,50,80
375,10/27/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.9,36.4,50,111
375,10/31/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.7,36.2,49,98
375,11/14/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.2,43.8,35,69
375,11/17/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.4,47.1,48,106
375,11/21/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,11.4,35.7,41,97
375,11/24/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,13,37.5,46,65
375,11/28/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.2,29.4,43,66
375,12/15/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.7,44.8,49,104
375,12/19/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,11.9,35.2,32,49
375,12/22/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,58,70
375,12/26/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.7,10.8,36,48
375,12/29/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.2,40.1,44,59
375,1/13/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9,34.2,51,96
375,1/16/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.5,30.6,14,24
375,1/18/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.6,36.6,35,60
375,1/20/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,16.5,34.5,36,55
375,1/23/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.7,34.7,19,34
375,1/25/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,13.8,35.6,21,37
375,1/27/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,15.4,34.7,16,40
375,1/30/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.6,35,23,75
375,2/13/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.1,30.4,22,36
375,2/15/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,11.2,34.3,21,33
375,2/17/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.8,32.5,32,43
375,2/20/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.5,34.7,19,97
375,2/22/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.9,35.5,22,40
375,2/24/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8,26.5,27,62
375,2/27/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.6,35.1,14,42
375,3/13/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.7,35.6,16,37
375,3/15/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.5,28.7,22,46
375,3/17/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.6,33.3,21,39
375,3/20/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.3,30.6,36,66
375,3/22/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.5,34,28,51
375,3/24/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,11.6,35.7,23,58
375,3/27/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.8,35.6,29,68
375,3/29/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.5,38.1,27,44
375,3/31/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.1,38.9,25,62
375,4/17/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.1,33.2,27,66
375,4/19/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.7,10,29,82
375,4/21/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.8,10.6,17,46
375,4/24/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10,10.5,12,56
375,4/26/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,15.6,14.7,19,33
375,4/28/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.7,10.9,19,47
375,5/17/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.2,10,24,35
375,5/19/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.3,9.4,NA,NA
375,5/22/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.3,9.3,20,43
375,5/24/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.2,9.3,26,37
375,5/26/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.4,33,29,37
375,5/29/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.5,25.1,44,60
375,5/31/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10,31.2,20,38
375,6/14/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,11.9,26.1,14,27
375,6/16/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.8,33.3,14,25
375,6/21/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,25,38
375,6/23/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10,33.2,21,42
375,6/26/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,24,37
375,6/28/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.5,30.7,30,45
375,6/30/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.4,35.2,44,70
375,7/14/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.8,32.5,43,77
375,7/17/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,11,30.5,31,58
375,7/19/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.2,29.4,36,52
375,7/21/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,62,80
375,7/24/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,NA,NA
375,7/26/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.8,28,61,113
375,7/28/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.8,36.9,80,117
375,8/14/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10,31.7,42,81
375,8/18/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.9,29.9,42,91
375,8/21/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,NA,NA,NA
375,8/23/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.9,30.8,66,99
375,8/25/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.9,33.1,43,92
375,8/28/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.8,30.6,65,106
375,8/30/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.9,29.9,62,144
375,9/13/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.4,42,65,146
375,9/15/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.6,32.6,48,77
375,9/18/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.1,42.4,44,82
375,9/20/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.8,34.6,76,145
375,9/22/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.4,38.4,77,175
375,9/25/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,33.2,64,219
375,9/27/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10,48.4,60,185
307,9/29/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.1,25.9,35,98
307,10/16/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,8.9,67,39,65
307,10/18/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12.3,57.9,35,168
307,10/25/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.8,58.1,55,245
307,10/27/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.5,77.2,63,196
307,10/30/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.8,36.1,95,217
307,11/13/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,21.9,22.5,49,182
307,11/15/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.1,51.5,61,159
307,11/17/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.3,15.2,77,245
307,11/20/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.2,26.3,54,195
307,11/22/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,16.2,51.1,84,196
307,11/24/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.6,29.2,57,268
307,11/27/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,18,57.5,111,254
307,11/29/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,NA,NA,121,370
307,12/13/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.4,43.9,18,54
307,12/15/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,20.6,46.2,42,113
307,12/20/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.2,41.7,28,93
307,12/22/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.9,26.5,32,106
307,12/27/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,15.7,21.5,33,99
307,12/29/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12,34.1,54,177
307,1/21/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.3,36.4,NA,NA
307,1/25/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,7.9,30.1,61,215
307,1/28/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.8,15,66,161
307,3/15/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,22,25.3,43,152
307,3/18/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.9,16.2,58,155
307,3/22/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12.7,30.9,35,82
307,3/25/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,7.1,13.9,48,161
307,3/29/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,8.3,14.1,33,120
307,4/15/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.5,16.1,92,183
307,4/19/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,24.2,20.3,74,191
307,4/22/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12.3,16.7,38,161
307,4/26/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.4,16.6,60,118
307,4/29/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.4,21.5,40,131
307,5/13/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,18.7,45.7,48,128
307,5/17/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.2,32.2,25,54
307,5/20/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,21.2,21.7,31,95
307,5/27/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,15.1,33.1,23,76
307,5/31/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,6.7,25.4,38,77
307,6/14/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12.8,26.2,20,144
307,6/21/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.9,26.3,41,99
307,6/24/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,7,16.6,28,93
307,6/28/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.7,23.3,21,70
307,7/15/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.1,34.6,20,78
307,7/19/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,6.7,17.5,31,82
307,7/22/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,7.2,21.8,53,112
307,7/26/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,7.6,18.3,20,78
307,7/29/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,6.7,31.8,NA,NA
307,8/19/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,15,21.5,17,78
307,8/23/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.8,27.6,50,139
307,8/26/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,7.9,23.2,30,91
307,8/30/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.7,20.9,24,82
307,9/13/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.6,29.1,37,81
307,9/16/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,6.6,26.5,34,100
307,9/20/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.7,31.7,42,107
307,9/23/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.8,12.9,34,96
307,9/27/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.3,15.2,16,52
307,9/30/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12.1,28.9,22,76
307,10/18/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,15.5,30,25,65
307,10/25/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,15.2,18.5,59,113
307,10/28/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,18.2,22,18,83
307,11/15/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.2,17.8,22,80
307,11/18/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.7,22.3,33,82
307,11/22/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12.1,16.1,31,90
307,11/25/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.6,20.9,37,77
307,11/29/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.4,15.5,35,90
307,12/13/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,20.7,24.6,11,49
307,12/16/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.5,21.6,96,120
307,12/20/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.3,30.4,102,134
307,12/23/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,15.9,34,90,124
307,12/27/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.3,18.3,51,106
307,12/30/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,20.2,39.8,35,85
307,1/13/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14,27.7,20,91
307,1/17/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12,32.6,35,87
307,1/20/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.1,22.9,20,82
307,1/24/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.5,23.1,29,65
307,1/27/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.1,23.1,25,133
307,1/31/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12.8,26.4,16,50
307,2/14/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,NA,27.4,32,64
307,2/17/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,NA,27.6,NA,NA
307,2/21/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.6,28.4,43,96
307,2/24/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.1,21,35,54
307,2/28/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.3,27,48,76
307,3/17/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10,20.2,26,57
307,3/21/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.5,26.7,30,54
307,3/24/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.8,30.4,30,62
307,3/28/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.6,26.3,57,115
307,3/31/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.2,21.6,59,122
307,4/18/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,7.5,17.9,46,76
307,4/21/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.4,19.6,31,67
307,4/25/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.8,21.8,18,52
307,4/28/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,11.8,23.4,22,65
307,5/16/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.2,25.2,31,51
307,5/19/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.5,19.8,29,108
307,5/23/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,12.2,18.3,18,36
307,5/26/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13,24.7,26,84
307,5/30/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.8,23.8,33,75
307,6/13/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.6,19.2,39,83
307,6/20/2006,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.4,22.7,NA,NA
306,6/23/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.7,26.3,43,113
306,7/14/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.6,21,57,162
306,7/18/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.8,60.9,25,100
306,7/21/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.4,69,23,119
306,7/25/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.4,39.3,26,83
306,7/28/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,13.5,66.9,45,158
306,8/18/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,12.3,52.2,59,168
306,8/22/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.9,15.5,72,156
306,8/25/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,17.7,13.2,73,271
306,8/29/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.6,58.6,73,180
306,9/15/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.8,27,67,174
306,9/19/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.5,35.4,66,167
306,9/22/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.8,44.7,54,177
306,9/26/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,12,28,27,129
306,9/29/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.2,56.4,56,130
306,10/17/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9,44.3,37,137
306,10/20/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.7,39.1,59,154
306,10/27/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.1,39.2,53,112
306,10/31/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.2,40.9,41,109
306,11/14/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.6,43.1,40,115
306,11/17/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.1,31.3,39,118
306,11/21/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.9,18.3,42,121
306,11/24/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.8,38.1,90,254
306,11/28/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.9,43.2,33,100
306,12/15/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.8,15,35,119
306,12/19/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.1,14.5,64,213
306,12/22/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.6,13.4,39,128
306,12/26/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.3,13.6,29,110
306,12/29/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.8,13.6,38,142
306,1/16/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.3,15.9,48,112
306,1/19/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9,14.6,39,114
306,1/30/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.8,36.5,28,75
306,3/16/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,13.2,29.4,25,64
306,3/20/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.9,33,57,118
306,3/23/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.2,16.2,43,116
306,3/27/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,20.9,15,26,90
306,3/30/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,16.6,25.2,19,72
306,4/13/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.8,30.2,10,65
306,4/17/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,19,28.1,41,124
306,4/20/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.7,27,31,81
306,4/24/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.7,22.9,13,60
306,4/27/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.9,29.8,34,81
306,5/15/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.4,35.6,29,99
306,5/18/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.7,25.6,23,67
306,5/22/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.8,28.9,42,96
306,5/25/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.1,23.9,53,98
306,5/29/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.9,25.9,9,61
306,6/26/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.4,14.1,40,226
306,6/29/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.9,28,23,81
306,7/20/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.9,23.9,19,71
306,7/24/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.1,33.6,33,110
306,7/27/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.3,27.8,27,98
306,7/31/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.3,20.5,20,73
306,8/14/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.4,22.5,17,80
306,8/17/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.8,30.2,40,100
306,8/21/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.5,27,25,79
306,8/24/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.1,13.2,22,78
306,8/28/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.7,14.6,28,100
306,8/31/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.9,13.9,26,97
306,9/14/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.6,13.3,25,84
306,9/18/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.6,13.5,29,91
306,9/21/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.2,15.2,21,77
306,9/28/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.9,13.3,22,62
306,10/19/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.9,15.5,18,62
306,10/23/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,13,17.8,30,64
306,10/26/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.3,22.9,23,56
306,10/30/2006,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.8,28.2,33,68
